timestamp,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
2020-02-25 07:00:00,9494.42667267733,9633.0005,9771.57432732267,2.877064676217357,0.13041181015557204
2020-02-25 08:00:00,9502.50739371098,9621.0985,9739.689606289021,2.4652300626382924,0.2508308091166219
2020-02-25 09:00:00,9509.422265163976,9611.727499999999,9714.032734836022,2.1287585366111013,0.29943597184555526
2020-02-25 10:00:00,9518.340288840545,9602.617,9686.893711159455,1.7552863174581441,0.26033117901594355
2020-02-25 11:00:00,9528.602519038473,9598.727499999999,9668.852480961525,1.4611307792939343,0.7372371410571653
2020-02-25 12:00:00,9531.231274368327,9597.130500000001,9663.029725631675,1.373311025241851,0.7262507617818424
2020-02-25 13:00:00,9529.343036257536,9595.483,9661.622963742464,1.3785645546443843,0.36344867022959126
2020-02-25 14:00:00,9483.707426802097,9586.4075,9689.107573197902,2.1426185606631556,-0.3336775947083587
2020-02-25 15:00:00,9447.131656561156,9576.206999999999,9705.282343438841,2.6957509051097697,-0.16556863387858456
2020-02-25 16:00:00,9392.56002647792,9562.138,9731.715973522081,3.5468631287705814,-0.2109649767356251
2020-02-25 17:00:00,9356.45610104803,9548.509,9740.56189895197,4.022678283111422,-0.031153138310666625
2020-02-25 18:00:00,9335.872662250462,9535.676000000001,9735.47933774954,4.190648628362361,0.12088721413176136
2020-02-25 19:00:00,9317.433307599578,9520.9435,9724.45369240042,4.275000527004937,0.12497332885504105
2020-02-25 20:00:00,9294.47373429107,9506.639500000001,9718.805265708932,4.463528162794662,0.10566329011448494
2020-02-25 21:00:00,9283.586978498852,9496.6595,9709.732021501148,4.487315176481752,0.2661840689310506
2020-02-25 22:00:00,9276.335784331433,9485.979,9695.622215668565,4.420064933067341,0.298469509899171
2020-02-25 23:00:00,9257.74690339876,9472.8405,9687.93409660124,4.5412692550083635,0.15865906210070427
2020-02-26 00:00:00,9241.19596298236,9459.725,9678.254037017641,4.620198515657502,0.18243350656234344
2020-02-26 01:00:00,9205.499324132286,9442.4015,9679.303675867714,5.017837376809567,0.02522280731264294
2020-02-26 02:00:00,9174.077111528853,9425.748000000001,9677.41888847115,5.340072500795648,0.07808389899583375
2020-02-26 03:00:00,9139.671662344725,9408.1655,9676.659337655274,5.707676754948126,0.07308982954325252
2020-02-26 04:00:00,9115.38974498352,9389.715,9664.04025501648,5.8431007760401625,0.14143840859970708
2020-02-26 05:00:00,9100.354517573756,9371.8145,9643.274482426245,5.793114714898467,0.20689141991078355
2020-02-26 06:00:00,9091.228578429947,9354.9935,9618.758421570054,5.639018810008858,0.2550972676143199
2020-02-26 07:00:00,9086.801089157396,9331.274000000001,9575.746910842607,5.239861370325325,0.14481954380661907
2020-02-26 08:00:00,9101.294390369829,9310.2235,9519.152609630171,4.488165286905761,0.25043329245840035
2020-02-26 09:00:00,9106.225858265034,9288.407000000001,9470.588141734968,3.9227639730896207,0.09568537501451671
2020-02-26 10:00:00,9100.386200758643,9277.3035,9454.220799241357,3.8139810612287697,0.2620258155616365
2020-02-26 11:00:00,9092.892362776396,9265.5845,9438.276637223606,3.7276037409966896,0.22328068452749203
2020-02-26 12:00:00,9092.801273170744,9264.013,9435.224726829258,3.696275616825166,0.5746648622541379
2020-02-26 13:00:00,9070.723074690943,9251.7985,9432.873925309059,3.91438324795029,0.08139405239210974
2020-02-26 14:00:00,9044.429672101709,9235.068,9425.70632789829,4.128574427352139,0.013481884663385171
2020-02-26 15:00:00,9011.62432376876,9216.865,9422.10567623124,4.453589723430696,-0.01798942564494368
2020-02-26 16:00:00,8905.150924222431,9187.2965,9469.44207577757,6.142080551717675,-0.27859895337570073
2020-02-26 17:00:00,8828.804061329307,9154.563,9480.321938670693,7.116864861177823,-0.13269637616406624
2020-02-26 18:00:00,8795.709646952588,9126.8815,9458.053353047411,7.257064815565137,0.07872099118270785
2020-02-26 19:00:00,8761.873685440523,9102.496000000001,9443.118314559479,7.484151919637815,0.11217162131363259
2020-02-26 20:00:00,8729.440875645392,9077.027,9424.613124354608,7.658589631927014,0.11811335177298277
2020-02-26 21:00:00,8685.810986043256,9053.8985,9421.986013956743,8.131028063916188,0.09382145731362682
2020-02-26 22:00:00,8655.84745939241,9032.914999999999,9409.982540607589,8.348745462734673,0.18280881508050825
2020-02-26 23:00:00,8628.862069718793,9013.58,9398.297930281207,8.536406850135181,0.21230870388832832
2020-02-27 00:00:00,8580.587314698878,8986.530999999999,9392.47468530112,9.034491402769794,0.08797117418902867
2020-02-27 01:00:00,8550.334552257109,8960.825499999999,9371.316447742889,9.161900267846754,0.18055872919728505
2020-02-27 02:00:00,8528.585828902387,8934.725,9340.864171097614,9.091251741886026,0.21569474648814946
2020-02-27 03:00:00,8513.52449845997,8914.119499999999,9314.714501540027,8.987875954322321,0.2895386870133601
2020-02-27 04:00:00,8503.801737541662,8889.6395,9275.477262458337,8.680616631491914,0.27542439224217713
